jis_mesh,unified_genre,restaurant_count,lat,lng,mesh_code,population,pop_working,pop_adult,pop_elderly,households,single_households,young_single,genre_diversity,genre_hhi,other_genre_count,genre_share,neighbor_avg_restaurants,neighbor_avg_population,working_ratio,elderly_ratio,single_ratio,young_single_ratio,saturation_index,genre_saturation,nearest_station_distance,nearest_station_name,nearest_station_passengers,land_price,google_avg_rating,google_total_reviews,google_match_count,reviews_per_shop,google_density,demand_score,competitor_density,opportunity_score,reason
6441433144,cafe,1,43.0319943872,141.3977390094,6441433144,984.0,682.0,869.0,229.0,573.0,314.0,67.0,1,0.0,0,1.0,1.5,487.125,0.6923857868020304,0.23248730964467,0.5470383275261324,0.1167247386759581,0.0,6.157635467980296,0.2002033234347482,月寒中央,15498.0,178000.0,0.0,0.0,0,0.0,0.0,0.5176408636124276,6.157635467980296,0.2137502658476485,カフェの競合がほぼなし（1店舗）。商圏人口984人。月寒中央駅から200m（駅近）
6441426833,ramen,2,43.0570119073,141.35108832395,6441426833,637.8333333333334,399.5833333333333,515.0833333333334,125.41666666666669,472.4166666666667,375.8333333333333,71.25,8,0.258625207441698,105,0.0186915887850467,105.125,451.53472222222223,0.6254891729715627,0.1963214192538481,0.7938743179017778,0.1505016722408026,821.7034041998174,15.651493413329856,0.1523108039719415,狸小路,3458.0,0.0,0.0,0.0,0,0.0,0.0,0.3353519396173425,15.651493413329856,0.2135962942915295,ラーメンの競合が少ない（2店舗）。商圏人口637人。飽和度が高い。狸小路駅から152m（駅近）
6441427924,other,1,43.0605967861,141.3734317364,6441427924,1022.0,631.0,882.0,269.0,672.0,449.0,93.0,1,0.0,0,1.0,0.375,97.0,0.6168132942326491,0.262952101661779,0.6671619613670133,0.138187221396731,0.0,6.016847172081828,0.3857608715821933,菊水,18706.0,0.0,0.0,0.0,0,0.0,0.0,0.5376513954713007,6.016847172081828,0.2125816818332825,"その他の競合がほぼなし（1店舗）。商圏人口1,022人。菊水駅から386m（徒歩圏）"
6441428811,cafe,2,43.0674435956,141.3522657752,6441428811,837.2857142857143,601.2142857142857,671.2857142857143,123.0,508.8571428571428,324.7142857142857,113.35714285714286,6,0.1796875,14,0.125,18.125,606.0357142857143,0.7171949556918881,0.1467280163599182,0.6368730736901094,0.22233118520594,94.76839764046032,13.538342520065758,0.1779959634615857,札幌,132306.0,0.0,0.0,0.0,0,0.0,0.0,0.4403821560219664,13.538342520065758,0.2119475579455393,カフェの競合が少ない（2店舗）。商圏人口837人。飽和度が高い。札幌駅から178m（駅近）
6441427622,cafe,1,43.0585689113,141.3374526837,6441427622,467.0,357.0,413.0,72.0,308.0,189.0,28.0,2,0.5,1,0.5,3.75,412.0,0.7628205128205128,0.1538461538461538,0.6116504854368932,0.0906148867313915,9.033423667570007,9.033423667570007,0.210097926964765,西15丁目,1.0,0.0,0.0,0.0,0,0.0,0.0,0.2453923117430226,9.033423667570007,0.2118215706235473,カフェの競合がほぼなし（1店舗）。商圏人口467人。西15丁目駅から210m（駅近）
6441428811,yakiniku,2,43.06751498005,141.35239464785,6441428811,837.2857142857143,601.2142857142857,671.2857142857143,123.0,508.8571428571428,324.7142857142857,113.35714285714286,6,0.1796875,14,0.125,18.125,606.0357142857143,0.7171949556918881,0.1467280163599182,0.6368730736901094,0.22233118520594,94.76839764046032,13.538342520065758,0.1798333710807892,札幌,132306.0,0.0,0.0,0.0,0,0.0,0.0,0.4403821560219664,13.538342520065758,0.2118059144425757,焼肉の競合が少ない（2店舗）。商圏人口837人。飽和度が高い。札幌駅から180m（駅近）
6441422912,cafe,2,43.017122449750005,141.36823499725,6441422912,704.0,479.0,592.0,141.0,484.0,343.0,93.0,4,0.5868055555555556,22,0.0833333333333333,2.375,304.875,0.6794326241134752,0.2,0.7072164948453609,0.1917525773195876,163.69047619047618,14.88095238095238,0.0814352281688396,澄川,15646.0,0.0,0.0,0.0,0,0.0,0.0,0.3701948393891522,14.88095238095238,0.2109754059039283,カフェの競合が少ない（2店舗）。商圏人口704人。飽和度が高い。澄川駅から81m（駅近）
6441428824,washoku,1,43.0707417657,141.359521293,6441428824,1038.0,730.0,799.0,95.0,494.0,168.0,30.0,1,0.0,0,1.0,0.75,347.75,0.7025986525505293,0.0914340712223291,0.3393939393939394,0.0606060606060606,0.0,5.959475566150179,0.7818459980816603,北13条東,6440.0,0.0,0.0,0.0,0,0.0,0.0,0.5460768825697736,5.959475566150179,0.2099098439947326,"和食の競合がほぼなし（1店舗）。商圏人口1,038人。北13条東駅から782m（徒歩圏）"
6441427622,izakaya,1,43.0587779563,141.3345071098,6441427622,467.0,357.0,413.0,72.0,308.0,189.0,28.0,2,0.5,1,0.5,3.75,412.0,0.7628205128205128,0.1538461538461538,0.6116504854368932,0.0906148867313915,9.033423667570007,9.033423667570007,0.2408442018166217,西15丁目,1.0,0.0,0.0,0.0,0,0.0,0.0,0.2453923117430226,9.033423667570007,0.2095254113403095,居酒屋の競合がほぼなし（1店舗）。商圏人口467人。西15丁目駅から241m（駅近）
6441428742,other,2,43.0709398354,141.34795082235,6441428742,812.0,558.0,674.0,143.0,526.0,340.0,83.0,4,0.5408163265306123,12,0.1428571428571428,5.75,453.5,0.6863468634686347,0.1758917589175891,0.6451612903225806,0.1574952561669829,82.64462809917356,13.774104683195592,0.3454966282873029,札幌,132306.0,0.0,0.0,0.0,0,0.0,0.0,0.4270668773038441,13.774104683195592,0.209037116930513,その他の競合が少ない（2店舗）。商圏人口812人。飽和度が高い。札幌駅から345m（徒歩圏）
6441426741,izakaya,4,43.056188490525,141.3454774341,6441426741,1681.0,1118.0,1376.0,278.0,1185.0,842.0,94.0,4,0.3400000000000001,6,0.4,18.0,780.125,0.6646848989298454,0.1652794292508917,0.7099494097807757,0.0792580101180438,25.850926324859973,17.233950883239984,0.205329517578428,西8丁目,1330.0,0.0,0.0,0.0,0,0.0,0.0,0.8846761453396524,17.233950883239984,0.2084467152120159,"居酒屋は4店舗で中程度の競合。商圏人口1,681人。飽和度が高い。西8丁目駅から205m（駅近）"
6441435124,other,2,43.04438765485,141.39926005975002,6441435124,894.0,608.0,817.0,231.0,555.0,321.0,47.0,3,0.5399999999999999,8,0.2,2.0,485.0,0.6793296089385474,0.2581005586592179,0.5773381294964028,0.0845323741007194,52.15123859191657,13.037809647979142,0.3088612552001744,白石,23626.0,0.0,0.0,0.0,0,0.0,0.0,0.4702474986835176,13.037809647979142,0.208097208146418,その他の競合が少ない（2店舗）。商圏人口894人。飽和度が高い。白石駅から309m（徒歩圏）
6441520723,izakaya,2,43.0865629471,141.34399301505,6441520723,1022.0,752.0,869.0,157.0,788.0,643.0,216.0,2,0.5,2,0.5,1.125,640.625,0.7350928641251222,0.1534701857282502,0.8149556400506971,0.2737642585551331,12.033694344163656,12.033694344163656,0.3645590721356728,北24条,23078.0,0.0,0.0,0.0,0,0.0,0.0,0.5376513954713007,12.033694344163656,0.2075816160264577,"居酒屋の競合が少ない（2店舗）。商圏人口1,022人。北24条駅から365m（徒歩圏）"
6441520723,ramen,2,43.08629744385,141.34460728005,6441520723,1022.0,752.0,869.0,157.0,788.0,643.0,216.0,2,0.5,2,0.5,1.125,640.625,0.7350928641251222,0.1534701857282502,0.8149556400506971,0.2737642585551331,12.033694344163656,12.033694344163656,0.3906897091586453,北24条,23078.0,0.0,0.0,0.0,0,0.0,0.0,0.5376513954713007,12.033694344163656,0.2070422685674772,"ラーメンの競合が少ない（2店舗）。商圏人口1,022人。北24条駅から391m（徒歩圏）"
6441426741,other,4,43.0558639762,141.346382578525,6441426741,1681.0,1118.0,1376.0,278.0,1185.0,842.0,94.0,4,0.3400000000000001,6,0.4,18.0,780.125,0.6646848989298454,0.1652794292508917,0.7099494097807757,0.0792580101180438,25.850926324859973,17.233950883239984,0.2551461475022765,西8丁目,1330.0,0.0,0.0,0.0,0,0.0,0.0,0.8846761453396524,17.233950883239984,0.206559457699426,"その他は4店舗で中程度の競合。商圏人口1,681人。飽和度が高い。西8丁目駅から255m（駅近）"
6441522644,izakaya,1,43.1072010277,141.3364964789,6441522644,978.0,720.0,852.0,152.0,686.0,493.0,124.0,1,0.0,0,1.0,1.5,526.25,0.7354443309499489,0.1552604698672114,0.7176128093158661,0.1804949053857351,0.0,6.180469715698393,0.2554375503208212,麻生,31706.0,0.0,0.0,0.0,0,0.0,0.0,0.5144813059505002,6.180469715698393,0.2059624114056475,居酒屋の競合がほぼなし（1店舗）。商圏人口978人。麻生駅から255m（駅近）
6441427712,italian,1,43.0585707183,141.3417522863,6441427712,296.0,192.0,257.0,72.0,183.0,98.0,5.0,2,0.5555555555555556,2,0.3333333333333333,6.75,325.5,0.6464646464646465,0.2424242424242424,0.532608695652174,0.0271739130434782,21.36752136752137,10.683760683760685,0.0582148592294934,西11丁目,26454.0,0.0,0.0,0.0,0,0.0,0.0,0.1553449183780937,10.683760683760685,0.2050512841295527,イタリアンの競合がほぼなし（1店舗）。商圏人口296人。飽和度が高い。西11丁目駅から58m（駅近）
6441426811,cafe,2,43.05105789915,141.35081385015002,6441426811,814.0,477.0,565.0,105.0,684.0,579.0,96.0,5,0.2890625,14,0.125,45.375,556.25,0.5852760736196319,0.1288343558282208,0.8452554744525548,0.1401459854014598,96.28610729023384,13.75515818431912,0.1410178380942779,東本願寺前,888.0,0.0,0.0,0.0,0,0.0,0.0,0.4281200631911532,13.75515818431912,0.2048701045393541,カフェの競合が少ない（2店舗）。商圏人口814人。飽和度が高い。東本願寺前駅から141m（駅近）
6441423914,washoku,1,43.0277828249,141.3683136482,6441423914,976.0,652.0,800.0,186.0,511.0,237.0,32.0,1,0.0,0,1.0,2.75,573.625,0.6673490276356192,0.1903787103377686,0.462890625,0.0625,0.0,6.188118811881187,0.2684449256187373,南平岸,12680.0,0.0,0.0,0.0,0,0.0,0.0,0.5134281200631912,6.188118811881187,0.2042407532482927,和食の競合がほぼなし（1店舗）。商圏人口976人。南平岸駅から268m（駅近）
6441520731,ramen,2,43.08929157625,141.33769509785,6441520731,979.0,558.0,872.0,354.0,503.0,363.0,117.0,2,0.5555555555555556,1,0.6666666666666666,4.25,402.75,0.5693877551020409,0.3612244897959183,0.7202380952380952,0.2321428571428571,6.176652254478073,12.353304508956146,0.5639970083341911,北24条,23078.0,0.0,0.0,0.0,0,0.0,0.0,0.5150078988941548,12.353304508956146,0.2037322609505183,ラーメンの競合が少ない（2店舗）。商圏人口979人。北24条駅から564m（徒歩圏）
6441423941,izakaya,1,43.0309296811,141.3688028564,6441423941,996.0,698.0,866.0,192.0,605.0,340.0,77.0,1,0.0,0,1.0,1.375,870.625,0.7001003009027081,0.1925777331995987,0.5610561056105611,0.127062706270627,0.0,6.112469437652812,0.4160512149097098,平岸,13784.0,250000.0,0.0,0.0,0,0.0,0.0,0.5239599789362822,6.112469437652812,0.2029500498616755,居酒屋の競合がほぼなし（1店舗）。商圏人口996人。平岸駅から416m（徒歩圏）
6441428723,washoku,2,43.069493966950006,141.3457545855,6441428723,985.0,723.0,701.0,117.0,616.0,487.0,175.0,3,0.375,2,0.5,10.5,513.375,0.7332657200811359,0.1186612576064908,0.7893030794165316,0.2836304700162074,12.307692307692308,12.307692307692308,0.4188884006648762,札幌,132306.0,0.0,0.0,0.0,0,0.0,0.0,0.5181674565560821,12.307692307692308,0.2014345948339127,和食の競合が少ない（2店舗）。商圏人口985人。札幌駅から419m（徒歩圏）
6441429414,other,5,43.07775152028,141.3049900183,6441429414,1883.0,1180.0,1602.0,479.0,1018.0,498.0,79.0,4,0.4271999999999999,20,0.2,8.0,998.875,0.6263269639065817,0.2542462845010615,0.4887144259077527,0.0775269872423945,79.27070947284979,19.817677368212447,0.2189258261649231,琴似,24130.0,460000.0,0.0,0.0,0,0.0,0.0,0.9910479199578726,19.817677368212447,0.2009460080476365,"その他は5店舗で中程度の競合。商圏人口1,883人。飽和度が高い。琴似駅から219m（駅近）"
6441427513,yakiniku,2,43.0617691415,141.3138888336,6441427513,887.0,507.0,752.0,270.0,511.0,271.0,28.0,4,0.3061224489795918,5,0.2857142857142857,1.125,730.875,0.5709459459459459,0.304054054054054,0.529296875,0.0546875,32.74394237066143,13.097576948264573,0.1665024872185631,西28丁目,16916.0,702000.0,0.0,0.0,0,0.0,0.0,0.4665613480779357,13.097576948264573,0.2008122639355234,焼肉の競合が少ない（2店舗）。商圏人口887人。飽和度が高い。西28丁目駅から167m（駅近）
6441428831,italian,1,43.0718216543,141.3516333451,6441428831,311.0,241.0,243.0,30.0,249.0,208.0,95.0,3,0.59375,7,0.125,6.375,607.875,0.7724358974358975,0.0961538461538461,0.832,0.38,73.60672975814931,10.515247108307046,0.3637534959734892,札幌,132306.0,0.0,0.0,0.0,0,0.0,0.0,0.163243812532912,10.515247108307046,0.2005788864708323,イタリアンの競合がほぼなし（1店舗）。商圏人口311人。飽和度が高い。札幌駅から364m（徒歩圏）
6441428831,other,1,43.0719127328,141.350973956,6441428831,311.0,241.0,243.0,30.0,249.0,208.0,95.0,3,0.59375,7,0.125,6.375,607.875,0.7724358974358975,0.0961538461538461,0.832,0.38,73.60672975814931,10.515247108307046,0.3674058324204144,札幌,132306.0,0.0,0.0,0.0,0,0.0,0.0,0.163243812532912,10.515247108307046,0.2004871758024528,その他の競合がほぼなし（1店舗）。商圏人口311人。飽和度が高い。札幌駅から367m（徒歩圏）
6441425813,other,1,43.0442744718,141.3524813306,6441425813,417.0,298.0,368.0,78.0,258.0,141.0,17.0,3,0.375,3,0.25,1.875,636.25,0.7129186602870813,0.1866028708133971,0.5444015444015444,0.0656370656370656,28.38221381267739,9.460737937559127,0.2361855571833258,中島公園通,1541.0,0.0,0.0,0.0,0,0.0,0.0,0.2190626645602948,9.460737937559127,0.1982000683488356,その他の競合がほぼなし（1店舗）。商圏人口417人。飽和度が高い。中島公園通駅から236m（駅近）
6441429741,other,3,43.080335053400006,141.34562764126667,6441429741,1254.0,1017.0,1053.0,123.0,1020.0,868.0,511.0,4,0.3333333333333333,3,0.5,2.5,690.375,0.8103585657370518,0.09800796812749,0.8501469147894222,0.5004897159647405,15.83949313621964,15.83949313621964,0.1618147128537439,北18条,11542.0,0.0,0.0,0.0,0,0.0,0.0,0.6598209583991574,15.83949313621964,0.1970679466701587,"その他の競合が少ない（3店舗）。商圏人口1,254人。北18条駅から162m（駅近）"
6441426811,izakaya,2,43.0520624262,141.35282374235,6441426811,814.0,477.0,565.0,105.0,684.0,579.0,96.0,5,0.2890625,14,0.125,45.375,556.25,0.5852760736196319,0.1288343558282208,0.8452554744525548,0.1401459854014598,96.28610729023384,13.75515818431912,0.2807302529948912,東本願寺前,888.0,0.0,0.0,0.0,0,0.0,0.0,0.4281200631911532,13.75515818431912,0.1962639126483771,居酒屋の競合が少ない（2店舗）。商圏人口814人。飽和度が高い。東本願寺前駅から281m（駅近）
6441427611,izakaya,2,43.05898894005,141.3271443052,6441427611,927.0,665.0,739.0,102.0,667.0,494.0,116.0,2,0.5555555555555556,1,0.6666666666666666,2.125,914.0,0.7165948275862069,0.1099137931034482,0.7395209580838323,0.1736526946107784,6.381620931716656,12.763241863433311,0.320614569021423,西18丁目,26516.0,0.0,0.0,0.0,0,0.0,0.0,0.4876250658241179,12.763241863433311,0.1960927103266612,居酒屋の競合が少ない（2店舗）。商圏人口927人。西18丁目駅から321m（徒歩圏）
6441424831,other,2,43.0380435466,141.35202064060002,6441424831,828.0,532.0,714.0,205.0,496.0,287.0,55.0,2,0.5555555555555556,1,0.6666666666666666,1.125,659.75,0.6417370325693607,0.2472858866103739,0.5774647887323944,0.1106639839034205,6.811989100817439,13.62397820163488,0.084053188102953,静修学園前,1463.0,0.0,0.0,0.0,0,0.0,0.0,0.435492364402317,13.62397820163488,0.1958486046154314,その他の競合が少ない（2店舗）。商圏人口828人。静修学園前駅から84m（駅近）
6441427724,chinese,1,43.0607389864,141.3478115946,6441427724,426.22222222222223,277.8888888888889,383.22222222222223,112.88888888888889,262.55555555555554,153.44444444444446,27.77777777777778,3,0.375,3,0.25,17.125,351.94444444444446,0.6504551365409623,0.2642392717815344,0.5822091062394604,0.1053962900505902,28.13672363484785,9.378907878282616,0.360932840281419,西8丁目,1330.0,0.0,0.0,0.0,0,0.0,0.0,0.2239190217073313,9.378907878282616,0.1954770948831911,中華の競合がほぼなし（1店舗）。商圏人口426人。飽和度が高い。西8丁目駅から361m（徒歩圏）
6441425633,cafe,1,43.0496724114,141.3264922926,6441425633,995.0,637.0,808.0,210.0,501.0,228.0,39.0,1,0.0,0,1.0,1.125,449.0,0.6395582329317269,0.2108433734939759,0.4541832669322709,0.0776892430278884,0.0,6.116207951070336,0.8863563016179374,西18丁目,26516.0,0.0,0.0,0.0,0,0.0,0.0,0.5234333859926277,6.116207951070336,0.1952964061215754,カフェの競合がほぼなし（1店舗）。商圏人口995人
6441426524,izakaya,2,43.0540242477,141.32235491059998,6441426524,922.0,625.0,772.0,179.0,528.0,297.0,62.0,2,0.5555555555555556,1,0.6666666666666666,4.375,815.25,0.6771397616468039,0.1939328277356446,0.5614366729678639,0.1172022684310018,6.402048655569782,12.804097311139564,0.3324144834806308,円山公園,22820.0,300000.0,0.0,0.0,0,0.0,0.0,0.4849921011058452,12.804097311139564,0.1945926448468427,居酒屋の競合が少ない（2店舗）。商圏人口922人。円山公園駅から332m（徒歩圏）
6441434242,izakaya,1,43.0392761615,141.4110603926,6441434242,853.0,631.0,789.0,174.0,639.0,498.0,113.0,1,0.0,0,1.0,0.375,359.125,0.7388758782201406,0.2037470725995316,0.778125,0.1765625,0.0,6.697923643670463,0.1069249577490995,南郷7丁目,18306.0,182000.0,0.0,0.0,0,0.0,0.0,0.4486571879936809,6.697923643670463,0.194432202593181,居酒屋の競合がほぼなし（1店舗）。商圏人口853人。南郷7丁目駅から107m（駅近）
6441428513,izakaya,1,43.0701817676,141.3150184957,6441428513,796.0,462.0,722.0,283.0,512.0,304.0,25.0,1,0.0,0,1.0,0.125,64.5,0.5796737766624843,0.3550815558343789,0.5925925925925926,0.0487329434697855,0.0,6.963788300835654,0.075304337557493,二十四軒,10766.0,290000.0,0.0,0.0,0,0.0,0.0,0.4186413902053712,6.963788300835654,0.1941903518860118,居酒屋の競合がほぼなし（1店舗）。商圏人口796人。二十四軒駅から75m（駅近）
6441434121,other,2,43.0333731715,141.3954121959,6441434121,918.0,633.0,802.0,207.0,534.0,296.0,65.0,2,0.5555555555555556,1,0.6666666666666666,1.0,338.25,0.6887921653971708,0.2252448313384113,0.5532710280373832,0.1214953271028037,6.418485237483954,12.836970474967908,0.321123275956549,月寒中央,15498.0,0.0,0.0,0.0,0,0.0,0.0,0.482885729331227,12.836970474967908,0.194126388079072,その他の競合が少ない（2店舗）。商圏人口918人。月寒中央駅から321m（徒歩圏）
6441426821,cafe,1,43.0511327291,141.3586361786,6441426821,972.0,559.0,719.0,184.0,773.0,624.0,103.0,1,0.0,0,1.0,25.75,382.75,0.5745118191161357,0.1891058581706063,0.8062015503875969,0.1330749354005168,0.0,6.203473945409429,0.4550065516013032,豊水すすきの,9462.0,0.0,0.0,0.0,0,0.0,0.0,0.5113217482885729,6.203473945409429,0.1938795650908999,カフェの競合がほぼなし（1店舗）。商圏人口972人。豊水すすきの駅から455m（徒歩圏）
6441427423,other,1,43.0612443107,141.3086151863,6441427423,973.0,634.0,793.0,202.0,526.0,270.0,70.0,1,0.0,0,1.0,0.5,509.375,0.6509240246406571,0.2073921971252566,0.5123339658444023,0.1328273244781783,0.0,6.199628022318661,0.4901914231854946,西28丁目,16916.0,0.0,0.0,0.0,0,0.0,0.0,0.5118483412322274,6.199628022318661,0.1937778860140557,その他の競合がほぼなし（1店舗）。商圏人口973人。西28丁目駅から490m（徒歩圏）
6441427724,washoku,1,43.0622315609,141.3471387882,6441427724,426.22222222222223,277.8888888888889,383.22222222222223,112.88888888888889,262.55555555555554,153.44444444444446,27.77777777777778,3,0.375,3,0.25,17.125,351.94444444444446,0.6504551365409623,0.2642392717815344,0.5822091062394604,0.1053962900505902,28.13672363484785,9.378907878282616,0.4887621374846045,西8丁目,1330.0,0.0,0.0,0.0,0,0.0,0.0,0.2239190217073313,9.378907878282616,0.1927355859583769,和食の競合がほぼなし（1店舗）。商圏人口426人。飽和度が高い。西8丁目駅から489m（徒歩圏）
6441429944,cafe,1,43.0831399274,141.3748282904,6441429944,845.0,591.0,726.0,165.0,514.0,297.0,63.0,1,0.0,0,1.0,0.125,77.75,0.6985815602836879,0.1950354609929078,0.5766990291262136,0.1223300970873786,0.0,6.734006734006733,0.1093362753085673,環状通東,14248.0,0.0,0.0,0.0,0,0.0,0.0,0.4444444444444444,6.734006734006733,0.191125390196105,カフェの競合がほぼなし（1店舗）。商圏人口845人。環状通東駅から109m（駅近）
6441427832,other,2,43.06305626125,141.3537784023,6441427832,743.5555555555555,532.0,590.2222222222222,96.66666666666669,494.0,339.1111111111111,62.888888888888886,6,0.2177777777777778,13,0.1333333333333333,18.25,626.3472222222222,0.7145202208625578,0.1298313684524698,0.6850729517396184,0.1270482603815937,93.96080950851268,14.455509155155797,0.2929436438781966,大通,120936.0,0.0,0.0,0.0,0,0.0,0.0,0.3910245158270434,14.455509155155797,0.190538507525007,その他の競合が少ない（2店舗）。商圏人口743人。飽和度が高い。大通駅から293m（駅近）
6441523711,izakaya,1,43.1083526046,141.3380287671,6441523711,802.0,549.0,719.0,194.0,590.0,441.0,85.0,1,0.0,0,1.0,0.875,181.75,0.6836861768368617,0.2415940224159402,0.7461928934010152,0.143824027072758,0.0,6.934812760055479,0.0857631918166376,麻生,31706.0,0.0,0.0,0.0,0,0.0,0.0,0.4218009478672986,6.934812760055479,0.189290775748628,居酒屋の競合がほぼなし（1店舗）。商圏人口802人。麻生駅から86m（駅近）
6441426812,italian,2,43.0510384394,141.35452281430003,6441426812,775.0,400.0,535.0,143.0,590.0,494.0,50.0,5,0.2755102040816327,26,0.0714285714285714,43.0,621.375,0.5154639175257731,0.1842783505154639,0.8358714043993232,0.0846023688663282,183.74558303886923,14.134275618374556,0.2407698105532868,中島公園,13040.0,0.0,0.0,0.0,0,0.0,0.0,0.4075829383886256,14.134275618374556,0.1873149485161591,イタリアンの競合が少ない（2店舗）。商圏人口775人。飽和度が高い。中島公園駅から241m（駅近）
6441428632,izakaya,1,43.0712368744,141.3307080923,6441428632,843.0,553.0,713.0,186.0,439.0,247.0,62.0,1,0.0,0,1.0,1.875,388.9134615384616,0.6552132701421801,0.2203791469194312,0.5613636363636364,0.1409090909090909,0.0,6.743088334457182,0.1209889245283608,桑園,1.0,0.0,0.0,0.0,0,0.0,0.0,0.4433912585571353,6.743088334457182,0.1863704386753339,居酒屋の競合がほぼなし（1店舗）。商圏人口843人。桑園駅から121m（駅近）
6441426632,izakaya,2,43.0561776914,141.32948648175,6441426632,847.0,622.0,690.0,110.0,641.0,506.0,161.0,3,0.375,2,0.5,3.5,845.625,0.7334905660377359,0.1297169811320754,0.7881619937694704,0.2507788161993769,13.449899125756556,13.449899125756556,0.1245966696500996,西18丁目,26516.0,0.0,0.0,0.0,0,0.0,0.0,0.4454976303317535,13.449899125756556,0.1862713848409163,居酒屋の競合が少ない（2店舗）。商圏人口847人。西18丁目駅から125m（駅近）
6441435142,izakaya,2,43.0471237878,141.3973454867,6441435142,1381.0,941.0,1243.0,342.0,835.0,478.0,53.0,1,0.0,0,1.0,3.25,541.0,0.6808972503617945,0.2474674384949348,0.5717703349282297,0.0633971291866028,0.0,9.896091044037606,0.1470206917115824,白石,23626.0,0.0,0.0,0.0,0,0.0,0.0,0.7266982622432859,9.896091044037606,0.1862278847790802,"居酒屋の競合が少ない（2店舗）。商圏人口1,381人。白石駅から147m（駅近）"
6441429423,izakaya,5,43.078677179340005,141.30649787814,6441429423,1900.0,1044.0,1688.0,690.0,953.0,411.0,34.0,3,0.42,5,0.5,9.375,885.375,0.5491846396633351,0.3629668595476065,0.4308176100628931,0.0356394129979035,19.68503937007874,19.68503937007874,0.3333752130004787,琴似,24130.0,0.0,0.0,0.0,0,0.0,0.0,1.0,19.68503937007874,0.1859889156455419,"居酒屋は5店舗で中程度の競合。商圏人口1,900人。琴似駅から333m（徒歩圏）"
6441428843,other,1,43.0743354259,141.357382383,6441428843,929.0,635.0,806.0,202.0,572.0,358.0,125.0,1,0.0,0,1.0,0.375,270.75,0.6827956989247311,0.2172043010752688,0.62478184991274,0.2181500872600349,0.0,6.373486297004462,0.3506584225707593,北13条東,6440.0,0.0,0.0,0.0,0,0.0,0.0,0.4886782517114271,6.373486297004462,0.1848243179540856,その他の競合がほぼなし（1店舗）。商圏人口929人。北13条東駅から351m（徒歩圏）
6441427421,cafe,1,43.0602391566,141.308661632,6441427421,938.0,596.0,747.0,202.0,434.0,149.0,23.0,1,0.0,0,1.0,0.625,382.125,0.6347177848775293,0.215122470713525,0.3425287356321839,0.0528735632183908,0.0,6.337135614702155,0.4762591767518299,西28丁目,16916.0,0.0,0.0,0.0,0,0.0,0.0,0.4934175882043181,6.337135614702155,0.1833583906773475,カフェの競合がほぼなし（1店舗）。商圏人口938人。西28丁目駅から476m（徒歩圏）
6441436022,cafe,3,43.05067527796666,141.38673740746663,6441436022,1238.0,895.0,1110.0,241.0,813.0,542.0,127.0,3,0.3888888888888889,3,0.5,1.0,308.875,0.7223567393058918,0.1945117029862792,0.6658476658476659,0.156019656019656,15.97444089456869,15.97444089456869,0.1807067970852463,東札幌,19970.0,280000.0,0.0,0.0,0,0.0,0.0,0.6513954713006845,15.97444089456869,0.1821395853844518,"カフェの競合が少ない（3店舗）。商圏人口1,238人。東札幌駅から181m（駅近）"
6441426942,cafe,1,43.0554202285,141.3745327829,6441426942,898.0,628.0,820.0,215.0,576.0,359.0,78.0,1,0.0,0,1.0,0.875,385.25,0.6985539488320356,0.2391546162402669,0.6221837088388215,0.1351819757365684,0.0,6.501950585175553,0.2449221921283558,菊水,18706.0,0.0,0.0,0.0,0,0.0,0.0,0.4723538704581358,6.501950585175553,0.1820912029162751,カフェの競合がほぼなし（1店舗）。商圏人口898人。菊水駅から245m（駅近）
6441432133,yakiniku,1,43.0236534836,141.3901152199,6441432133,949.0,570.0,747.0,234.0,410.0,115.0,6.0,1,0.0,0,1.0,0.125,89.75,0.6,0.2463157894736842,0.2798053527980535,0.0145985401459854,0.0,6.293266205160479,0.9155963436313332,月寒中央,15498.0,0.0,0.0,0.0,0,0.0,0.0,0.4992101105845181,6.293266205160479,0.1809462297647869,焼肉の競合がほぼなし（1店舗）。商圏人口949人
6441522721,other,1,43.1003812636,141.3438478814,6441522721,349.0,272.0,317.0,48.0,289.0,244.0,68.0,2,0.5,1,0.5,1.125,249.625,0.7771428571428571,0.1371428571428571,0.8413793103448276,0.2344827586206896,10.111223458038422,10.111223458038422,0.1578024742832289,北34条,11990.0,0.0,0.0,0.0,0,0.0,0.0,0.1832543443917851,10.111223458038422,0.1805658749476384,その他の競合がほぼなし（1店舗）。商圏人口349人。北34条駅から158m（駅近）
6441428641,yakiniku,2,43.07157841635,141.3324108308,6441428641,772.3076923076923,474.3076923076923,629.5384615384615,185.07692307692307,386.38461538461536,168.53846153846155,36.23076923076923,2,0.5555555555555556,1,0.6666666666666666,1.625,397.75,0.6133492489804039,0.2393315428230379,0.4350675138999206,0.0935266084193804,7.080610021786494,14.161220043572987,0.0976507963344605,桑園,1.0,350000.0,0.0,0.0,0,0.0,0.0,0.4061651881557094,14.161220043572987,0.1800911217093907,焼肉の競合が少ない（2店舗）。商圏人口772人。桑園駅から98m（駅近）
